evolution$generation,evolution$evaluated,giniParcelles,croissanceDemographique,troupeau,giniTroupeau,malusFertilite,strategiePaturage,objective$deltaPopulation,objective$deltaFertilite,evolution$samples,deltaFertilite,deltaPopulation
4040,99949,0.1,0.02,250.0,0.6,0.9535282309239989,collectif,0.1875,0.06907566200116778,1,"[0.06907566200116778]","[0.1875]"
4040,99949,0.11266659570489941,0.007783881167665798,213.86163211946658,0.5027834889779332,0.0,collectif,0.10625,0.04223841850337817,1,"[0.04223841850337817]","[0.10625]"
4040,99949,0.12326615681564031,0.007753476718343337,230.18192179086518,0.2803828037191501,0.5219229927914674,collectif,-0.025,-0.01058884524295267,30,"[-0.04604339146943144,-0.00970334764020566,-0.022007877117439255,-0.01323044677645598,0.004552032102095396,0.019364512794360807,-0.022988686435503464,0.01672645836320566,-0.029086298077167352,0.004496743024900681,0.0013326511055843353,-0.01880693854542386,0.0087103031348465,-7.19915469422281E-4,-0.011474342845699679,-0.06151935861086457,-0.02640514548015312,0.009622439679452175,0.011701684560047141,0.0060810741373610285,-0.04619294413482795,-0.012832961267605664,-0.03840923975063416,-0.005858761784885728,0.03901188490324394,0.0676141180956113,-0.028248664060581703,-0.03131256321961484,0.03227242455293796,-0.023676336543017835]","[-0.1125,-0.0125,0.01875,-0.0125,-0.03125,0.0125,-0.01875,0.01875,-0.01875,-0.025,-0.025,-0.025,-0.1125,-0.05625,-0.0375,-0.075,-0.04375,-0.06875,0.0125,0.03125,-0.075,-0.0125,-0.0625,0.03125,0.03125,-0.0625,-0.08125,-0.00625,0.04375,-0.06875]"
4040,99949,0.18964103254653644,0.006063505562069356,202.46083582114096,0.34838918432520294,0.4488213911574619,collectif,-0.065625,0.010369244959624444,30,"[0.0033427966553291927,0.055337876784470615,0.02167877840890646,-0.031154559179727766,0.03688151869832604,0.019511852530335373,-0.0020030453401818334,0.009743285748478355,0.023373802990787864,-0.004366746064793111,0.04833727093245896,0.006719594516314371,0.008590979034102105,0.005737721427806355,0.024843567262065224,-0.015520785359840675,0.00627239119154184,0.05917556787535295,0.024355941263407028,-0.008265178378297409,-0.023236407758162932,0.03286347457164787,0.0043912944784974236,0.009359863441338162,0.007857098589659254,0.02146405491495482,0.028267207153463304,0.0480362480682716,0.010995204170770533,0.07086857192994096]","[-0.1375,-0.0375,-0.0625,-0.0875,-0.01875,-0.075,-0.0375,-0.05,-0.0375,-0.08125,-0.04375,-0.09375,-0.08125,-0.09375,-0.025,-0.125,-0.1125,-0.00625,-0.05,-0.13125,-0.1125,-0.04375,-0.10625,-0.06875,-0.00625,-0.08125,-0.025,-0.075,-0.05,-0.03125]"
4040,99949,0.12398502688574213,0.008112469459953543,230.79024475886197,0.17223945297176996,0.5097808906281579,collectif,-0.0125,0.0056264739486007916,1,"[0.0056264739486007916]","[-0.0125]"
4040,99949,0.29398526435747696,0.019732349786203543,250.0,0.30570956652318965,0.4458771217064143,collectif,-0.10625,-0.10434191112317662,6,"[-0.09487925181904862,-0.11545923550070716,-0.1098108878738879,-0.042540137781091274,-0.10109104424957521,-0.10759277799677802]","[-0.05,-0.09375,-0.1375,-0.04375,-0.11875,-0.125]"
4040,99949,0.21292843852292473,0.0011692046388464964,220.88095655944522,0.11835384576803734,0.3538206272460687,collectif,-0.1,-0.03092837941305268,30,"[-0.062489687342400846,-0.06398364624892765,-0.04480490153638265,-0.040220902179650526,-0.02635853019391217,-0.03500098428600737,-0.03072259280624835,-0.018873267728230954,-0.023900652388394606,-4.794116510713406E-4,-0.0043532914795172874,-0.03729063648688154,-0.007443165460398576,-0.01807191455091391,-0.008029898038538638,-0.010880845709931208,-0.03729461333924168,-0.06871717708380129,-0.03113416601985701,-0.03810169795502066,-0.01996552430443505,-0.03853592798718319,-7.487922259177197E-4,-0.04772649403782526,-0.002701726577503149,-0.057746030240139946,-0.022942417118890047,-0.04985040783308733,-0.021643095341440582,-0.06687215712239412]","[-0.15625,-0.15,-0.13125,-0.08125,-0.1,-0.1,-0.0625,-0.125,-0.075,-0.1,-0.0875,-0.1,-0.08125,-0.09375,-0.0875,-0.0375,-0.14375,-0.1375,-0.11875,-0.11875,-0.09375,-0.1375,-0.1125,-0.125,-0.1375,-0.11875,-0.1,-0.0875,-0.09375,-0.1375]"
4040,99949,0.1,0.02,209.9250001640182,0.37020101252057713,0.14950543715236791,collectif,0.096875,0.07426306959377785,22,"[0.08212921644077863,0.060278083823054565,0.0817633691240921,0.07902385990576144,0.11576489693822979,0.07433368504283867,0.07651756937828272,0.09776524189069026,0.07800068127182021,0.07419245414471702,0.07867052876874744,0.05503179951887252,0.007505160571960456,0.0461923516929044,0.04296389983444021,0.11729857824192096,0.08143347518010277,0.03239988654615225,0.025023033744439552,0.037278701357139184,0.06106598975529658,0.06956964525090768]","[0.15,0.0625,0.1,0.1375,0.14375,0.06875,0.09375,0.1375,0.11875,0.11875,0.1,0.075,-0.0375,0.05625,0.0625,0.18125,0.08125,0.1,0.0375,0.025,0.025,0.10625]"
4040,99949,0.3006881854989619,0.017127847122837193,250.0,0.2793524690739809,0.3678342261513419,collectif,-0.0875,-0.050524371076327616,1,"[-0.050524371076327616]","[-0.0875]"
4040,99949,0.3478982499474711,0.016669909280798163,228.40895780472542,0.29869680935059706,0.0,collectif,-0.14375,-0.02830886037071116,1,"[-0.02830886037071116]","[-0.14375]"
