evolution$generation,evolution$evaluated,giniParcelles,croissanceDemographique,troupeau,giniTroupeau,malusFertilite,strategiePaturage,objective$deltaPopulation,objective$deltaFertilite,evolution$samples,deltaFertilite,deltaPopulation
3100,77031,0.3753970524337792,0.01245944687309641,247.16183025711769,0.1,0.9908480501628303,collectif,-0.26875,-0.19680380143031573,1,"[-0.19680380143031573]","[-0.26875]"
3100,77031,0.10045318808192179,0.02,185.22760431828314,0.6,0.0,collectif,0.125,0.1843866675791554,1,"[0.1843866675791554]","[0.125]"
3100,77031,0.23930088794012294,0.006974400578644829,187.1542901177058,0.2909124999286158,0.0,collectif,-0.1125,0.026872043672303204,28,"[0.007946705653719964,0.023906642222208802,0.03816000149312237,0.06651761739717844,-0.01941489015628768,0.05356516282203637,0.020976522860660436,-3.3216328108710444E-5,0.04561039720427451,0.03662647545304717,0.0174169788724284,0.009633969611052806,0.020567318357345644,0.02391363296707622,0.027904845550683864,0.001250443397553075,0.009315770900369143,0.0357289901586638,0.054732029283257634,0.052494585168999006,0.037429248002452745,0.03478734356415077,0.04377859019882193,0.02605692134762136,0.010384244162470477,0.016310301517826854,0.027687165996985053,0.03991223218907095]","[-0.15,-0.15,-0.06875,-0.0125,-0.15625,-0.1125,-0.0875,-0.1625,-0.08125,-0.1125,-0.0375,-0.1125,-0.11875,-0.11875,-0.21875,-0.13125,-0.16875,-0.0875,-0.10625,-0.10625,-0.1,-0.08125,-0.075,-0.0625,-0.1125,-0.1125,-0.1375,-0.08125]"
3100,77031,0.10946352800371525,0.0190737195918198,172.87352538026175,0.5798904054956657,0.0,collectif,0.06875,0.1395565031880418,24,"[0.11514084608212068,0.17535632732296702,0.13893199962626374,0.15169579558717017,0.1439763206462386,0.15097622543544717,0.14244825820725332,0.1401810067498199,0.11115305810205281,0.15505238916816494,0.13312838350162698,0.11477239386081264,0.1440215795227448,0.12583502199227417,0.13289305256629866,0.1267618201467581,0.15320581356987742,0.15707191451258448,0.1128722916614667,0.15726964042174976,0.1421936788148584,0.10748378083443544,0.13772039378200188,0.10222538073424992]","[0.1,0.15625,0.00625,0.10625,0.0625,0.0375,0.05,0.0875,0.0375,0.1125,0.05625,0.04375,0.10625,0.075,0.0375,0.05625,0.05,0.14375,0.0625,0.08125,0.10625,-0.01875,0.075,0.075]"
3100,77031,0.1,0.019353365884308173,161.69070602614607,0.5974176451200033,0.0,collectif,0.05,0.1575490893270204,30,"[0.16447447582349334,0.1575720353744319,0.17982141024629728,0.1662184561805351,0.16925166822527948,0.14653346838002246,0.1685889206188066,0.15617129330219892,0.13408116325831637,0.146215289250223,0.1575261432796089,0.1680443447183402,0.1620608265447292,0.1201794002247067,0.17967997846281736,0.14228250015939636,0.12499686368211434,0.14882329358695745,0.2362422335518191,0.15079375965070435,0.16175337124573796,0.17061511204582888,0.09733384925621265,0.1833684642953127,0.14948441105265775,0.11038381607331409,0.14722568698069075,0.2046379080313214,0.14320453989654083,0.17252567305347016]","[0.075,0.0875,0.0875,0.03125,0.075,-0.05,0.03125,0.0375,0.08125,0.0625,0.1,0.025,0.08125,-0.1,0.0375,0.03125,0.05,0.03125,0.075,0.05,0.025,0.075,0.01875,0.11875,0.05625,0.01875,0.04375,0.08125,0.01875,0.075]"
3100,77031,0.10274048913065519,0.02,174.2646390177684,0.5946072794691704,0.0,collectif,0.15,0.16389519950066814,1,"[0.16389519950066814]","[0.15]"
3100,77031,0.1229271699243072,0.016656393991653785,250.0,0.5637131084914259,0.06525136890446104,collectif,0.021875,-0.051640453744110644,2,"[-0.06442816800625967,-0.03885273948196162]","[0.05625,-0.0125]"
3100,77031,0.1077327169476145,0.016694583715384376,250.0,0.5745534509836019,0.0,collectif,-0.04375,-0.058408626395318124,1,"[-0.058408626395318124]","[-0.04375]"
3100,77031,0.10340852793260016,0.011080246759309768,213.21276117583793,0.4977803591797104,0.16214469064948148,collectif,0.003125,0.0386431285584624,30,"[0.054993964738494425,-0.012306186272326361,0.01389969724016979,0.07263033283392313,-0.01570920806762935,0.021703004109429255,0.01553417958878303,0.07223947799486911,-1.6840443185840766E-4,0.0386486859773464,0.033874569520254985,0.01510695202210563,0.07336491163190556,0.017336410648522965,0.022206941261382628,0.020271762341284937,0.052741522597871904,0.057403316710391034,0.07119606967045083,0.028238834002703023,0.06183132167868276,0.0020803162844489245,0.06551489748125433,0.03911390096660237,0.041155253044928425,0.016352370985654903,0.05738507293998066,0.04931725826704104,0.03863757113957839,0.042131994464522905]","[0.05625,-0.025,0.0,0.0625,-0.0625,-0.03125,0.025,-0.05,-0.025,0.00625,-0.00625,-0.05,0.05625,-0.0125,0.00625,0.025,0.03125,0.05,0.05,-0.0375,0.05,0.0,0.05,0.05,-0.025,-0.00625,-0.03125,0.0,0.05,0.01875]"
3100,77031,0.37142751341898494,0.016711573063113622,246.3382499903207,0.19515211213346437,0.4711131524279929,collectif,-0.2125,-0.10565423937441956,30,"[-0.07442073512565184,-0.1168219142660319,-0.1344700671382983,-0.12458453521786428,-0.08542754367122529,-0.11271251893726321,-0.049777667676104205,-0.15887291015446933,-0.11356815352033932,-0.09922163760826042,-0.12618405872438254,-0.0837378961620743,-0.12864733478043594,-0.08716098663345924,-0.13399351184260488,-0.06758646138486478,-0.06947339933748925,-0.055330101462301794,-0.09936525481296109,-0.09123106801700691,-0.02872384655923335,-0.1311908221243715,-0.11194322393587805,-0.02033578489293696,-0.007727610940417213,-0.11297094211653877,-0.065107692912064,-0.1355265305481842,-0.12302493736457956,-0.1424589295324753]","[-0.1625,-0.25,-0.225,-0.2,-0.1875,-0.25,-0.25,-0.25625,-0.275,-0.19375,-0.21875,-0.225,-0.175,-0.23125,-0.2125,-0.26875,-0.1125,-0.13125,-0.13125,-0.23125,-0.18125,-0.1625,-0.25,-0.1875,-0.15,-0.19375,-0.2375,-0.2125,-0.20625,-0.21875]"
3100,77031,0.21540566770289007,0.012594863060120793,152.4937989567764,0.13721409610525592,1.0,collectif,-0.0625,0.12588830425881878,30,"[0.13371581090910103,0.11806351596024121,0.15836956440126726,0.1525433797893509,0.15662530656519588,0.152128423255123,0.09492556028189167,0.19137303414207948,0.06881621204541435,0.11258273554741802,0.11257664265484864,0.13129498618783061,0.12398683992193943,0.12111111599550517,0.13345601062724444,0.16154279107598135,0.121035713477941,0.08252219170600554,0.15574423429385872,0.13360404052665367,0.15972702614025563,0.10844024328066267,0.0912425700457929,0.13306731415999626,0.10700801387071568,0.12778976859569813,0.1094964456591942,0.13533140025944304,0.0979491031265994,0.10576806777487217]","[-0.075,-0.08125,0.00625,-0.03125,0.0125,0.04375,-0.09375,-0.00625,-0.1875,-0.0625,-0.075,-0.05625,-0.10625,-0.01875,-0.075,-0.06875,-0.05,-0.13125,-0.0625,-0.00625,-0.06875,-0.04375,-0.1,-0.0125,-0.075,-0.03125,-0.01875,-0.025,-0.125,-0.09375]"
3100,77031,0.3147034400679093,0.019787548868978943,247.22875842540327,0.29615591229875926,0.4620338181284065,collectif,-0.1125,-0.08313686822483543,30,"[-0.09734227472995245,-0.09578436974490206,-0.08545452706041713,-0.10146593710170254,-0.06751433213487747,-0.07594227520934371,-0.05514278874527175,-0.07162310920761294,-0.09223258918855136,-0.017418223743234755,-0.10152377755362389,-0.05398923372089931,-0.0781674496290187,-0.09611322225677874,-0.03978548025330087,-0.0986603208713078,0.02817766481464141,-0.10295341310058673,-0.08714741771610857,-0.09477335375744518,-0.08059841305572615,-0.08081920938925372,-0.07557810234446782,-0.15069606544601472,-0.07013261484625291,-0.0592558442482156,-0.12444172380230442,-0.06359880316415485,-0.14036239730786784,-0.10107483048303166]","[-0.08125,-0.09375,-0.06875,-0.1,-0.1125,-0.0625,-0.2,-0.14375,-0.10625,-0.11875,-0.1125,-0.0875,-0.06875,-0.03125,-0.0875,-0.075,-0.1375,-0.15625,-0.09375,-0.1125,-0.1125,-0.1625,-0.14375,-0.2125,-0.15,-0.1625,-0.21875,-0.10625,-0.1875,-0.1]"
3100,77031,0.3381850232912187,0.01964629473687412,247.26732494589453,0.33934930921061657,0.4646638014587983,mixte,-0.1375,0.2915231452621209,30,"[0.3124917971926736,0.30104195836564057,0.28107946537171746,0.2940364203689033,0.3201144340709769,0.244078300699717,0.29306236444867856,0.23712871020541926,0.3070764862096604,0.23350053049142327,0.2899839260755633,0.30541803154898817,0.2654356065461431,0.30110068112466254,0.2962824484381939,0.23424460596313418,0.28712610793126936,0.282719514147114,0.3305478521575387,0.2615116165354689,0.33429889527240125,0.2335672530179736,0.23454262955766447,0.3417454091214748,0.35952357268904084,0.26509316815869155,0.25578995763556184,0.34841341601756404,0.313387905672478,0.2808490092415534]","[-0.10625,-0.16875,-0.125,-0.06875,-0.125,-0.19375,-0.13125,-0.18125,-0.06875,-0.11875,-0.14375,-0.18125,-0.16875,-0.11875,-0.15625,-0.1875,-0.2125,-0.15625,-0.1125,-0.18125,-0.06875,-0.20625,-0.19375,-0.15625,-0.1125,-0.08125,-0.14375,-0.13125,-0.0875,-0.125]"
3100,77031,0.5,0.00839778310221149,129.06388622968785,0.43767823780611914,0.0,collectif,-0.39375,0.06801457672905513,5,"[0.08883817505156245,0.06801457672905513,0.07171743326649666,0.06740102625571333,0.03137432319331779]","[-0.33125,-0.39375,-0.44375,-0.41875,-0.375]"
3100,77031,0.46004582869539445,0.010121715466551114,164.40156586199345,0.45691398474606615,0.1646425742941063,collectif,-0.32499999999999996,0.023620701457797603,30,"[0.024020477534609647,-0.01115261519978507,0.0068455761721940385,0.051477035801622655,0.17102201272692463,0.05069828383934566,0.00854198143537489,0.02322092538098556,0.01315509980755277,0.06336378140936384,0.021213925514511928,0.049500319336199264,0.12282840246213202,-0.0028242100637110813,0.09302273010948127,0.02468830266596111,-0.06257207928902052,0.13928882097344022,0.05757027270274263,-0.025999887454074787,0.20637310758806765,0.06603209970963966,-0.0012014499783124244,-0.07864974461807228,-0.0032395314788994964,-0.01544895596700611,0.06700023199448542,0.056144575788553246,-0.01919199085265266,0.006183008169809152]","[-0.28125,-0.33125,-0.425,-0.38125,-0.21875,-0.40625,-0.26875,-0.275,-0.3125,-0.30625,-0.2625,-0.35625,-0.33125,-0.24375,-0.34375,-0.34375,-0.36875,-0.3125,-0.3625,-0.31875,-0.19375,-0.28125,-0.3625,-0.36875,-0.44375,-0.2875,-0.2875,-0.3375,-0.3625,-0.28125]"
3100,77031,0.25052449003762145,0.008244002829634299,152.85622037162852,0.3993234289487504,0.283450140829561,collectif,-0.06875,0.09277969622600533,3,"[0.09277969622600533,0.087380707145149,0.11298331256416186]","[-0.0625,-0.06875,-0.0875]"
3100,77031,0.3523564620339693,0.010318602514707934,122.91168855832976,0.4447154394149764,0.21214621382713666,collectif,-0.15,0.1402899300461647,1,"[0.1402899300461647]","[-0.15]"
3100,77031,0.18770329434201985,0.0058518573816352835,202.4383921760879,0.34840585810678704,0.4458400858057629,mixte,-0.075,0.35535278893603556,30,"[0.3867147401736111,0.3753813646628259,0.3484969035303383,0.3448594999186001,0.35605018822677226,0.34668751498039374,0.3450490853588763,0.33116792156006836,0.3524305739637921,0.3087740579845937,0.3643178294518712,0.3552189974164775,0.3770737899689497,0.3684261815795428,0.3730761303980076,0.30750350408257415,0.34348484776296356,0.3549804203396187,0.35794364160480996,0.3302732971991767,0.35574750924832993,0.3554865804555936,0.4080471420887734,0.3879717318897048,0.2935290863435677,0.3626268443459253,0.3707470728314151,0.34033560687387165,0.3205144088334262,0.3963945437308174]","[-0.0625,-0.05625,-0.08125,-0.125,-0.04375,-0.075,-0.075,-0.0875,-0.08125,-0.1125,-0.05625,-0.0625,-0.04375,-0.03125,-0.09375,-0.0875,-0.075,-0.06875,-0.06875,-0.08125,-0.125,-0.05625,-0.025,-0.0625,-0.10625,-0.0625,-0.05,-0.08125,-0.08125,-0.0875]"
3100,77031,0.1,0.01908690611806268,175.29880876826604,0.5999932901251616,0.0,collectif,0.04375,0.1242419702494578,30,"[0.10773806235929625,0.09095360936491069,0.1410551983525695,0.12699931961932495,0.08544126904258563,0.0988429886769552,0.138644462180989,0.13813532109344226,0.10255559328691298,0.088649949556645,0.129339899721964,0.11719510077496101,0.12148462087959062,0.11720941960245307,0.15321812718986091,0.10644080173745778,0.15421562580142348,0.10822635263053114,0.13800515470526173,0.08465740666316272,0.1006496523648127,0.1546982158182765,0.1701656415734889,0.07665776825521566,0.08961612321362758,0.14429630335748145,0.16093449008330635,0.1736703114368289,0.12765110276222294,0.15548827422607286]","[0.025,-0.01875,0.04375,0.08125,0.025,-0.01875,0.08125,0.05625,0.04375,-0.01875,0.09375,0.03125,0.0,0.03125,0.11875,0.01875,0.18125,0.0125,0.05,-0.00625,-0.025,0.08125,0.09375,-0.04375,-0.0125,0.10625,0.13125,0.09375,0.05,0.1]"
