Base,RainFall (645 mm),Faidherbia (6 / ha),LSU +25%,LSU Full capacity,Crop residue,Rotation Millet-Groundhut,Grazing anywhere anytime,No solidarity,Use own fallow permitted
24.688465200000003,24.688465200000003,24.688465200000003,24.688465200000003,24.688465200000003,24.688465200000003,24.688465200000003,24.688465200000003,24.688465200000003,24.688465200000003
19.837515600000003,19.837515600000003,19.837515600000003,19.837515600000003,19.837515600000003,19.837515600000003,19.837515600000003,19.837515600000003,19.837515600000003,19.837515600000003
36.55542240000001,36.55542240000001,36.55542240000001,36.55542240000001,36.55542240000001,36.55542240000001,36.55542240000001,36.55542240000001,36.55542240000001,36.55542240000001
27.3892824,27.3892824,27.3892824,27.3892824,27.3892824,27.3892824,27.3892824,27.3892824,27.3892824,27.3892824
35.567567999999994,35.567567999999994,35.567567999999994,35.567567999999994,35.567567999999994,35.567567999999994,35.567567999999994,35.567567999999994,35.567567999999994,35.567567999999994
54.62105040000001,54.62105040000001,54.62105040000001,54.62105040000001,54.62105040000001,54.62105040000001,54.62105040000001,54.62105040000001,54.62105040000001,54.62105040000001
30.499038,30.499038,30.499038,30.499038,30.499038,30.499038,30.499038,30.499038,30.499038,30.499038
41.3746848,41.3746848,41.3746848,41.3746848,41.3746848,41.3746848,41.3746848,41.3746848,41.3746848,41.3746848
43.45359480000001,43.45359480000001,43.45359480000001,43.45359480000001,43.45359480000001,43.45359480000001,43.45359480000001,43.45359480000001,43.45359480000001,43.45359480000001
54.50986079999999,54.50986079999999,54.50986079999999,54.50986079999999,54.50986079999999,54.50986079999999,54.50986079999999,54.50986079999999,54.50986079999999,54.50986079999999
51.19410960000001,40.157337600000005,48.2784696,51.19410960000001,51.19410960000001,51.19410960000001,28.3942476,51.19410960000001,0.0,27.4951476
47.6957736,41.723359200000004,43.4094516,46.92831119999999,46.10856600000001,41.357739599999995,21.525544800000002,47.0702592,0.0,27.5155992
56.3485716,50.554601999999996,51.81755400000001,57.1281228,54.522583200000014,53.29233,26.7231348,56.15756639999999,0.0,31.6999728
54.9595152,46.943442000000005,47.95570080000001,53.82241560000001,48.496464,46.6063344,24.2717868,52.5376728,0.0,31.385480399999995
58.213836,48.362968800000004,48.784698,57.42931320000001,49.71862079999999,48.64881960000001,29.905434,56.4816492,0.0,33.0547788
62.939375999999996,58.510234800000006,59.181336,61.277130000000014,61.81045560000001,56.90036880000001,27.709542,61.015392,0.0,37.04434200000001
63.25540920000001,53.15083920000001,52.784715600000006,61.49982600000002,57.6409536,53.293158,33.872292,61.4784564,0.0,38.072412
65.3118696,58.41321120000001,59.190768000000006,63.2111976,62.4161952,58.41837,32.56438680000001,63.15549119999999,0.0,41.085284400000006
71.23451760000002,65.93842079999999,66.234186,71.5838544,71.37231120000001,63.080121599999984,33.94527480000001,71.38362959999999,0.0,37.8302076
67.9871628,63.5491152,64.364904,68.51481479999998,70.21703520000001,60.302502,33.7601268,68.54696279999999,0.0,35.9075772
65.97164520000001,63.60842879999999,64.09452240000002,66.76065000000001,68.2032456,64.18032840000001,28.911348,67.3072092,0.0,34.746447599999996
70.27403400000001,71.53372080000001,71.15909040000001,71.2345176,71.07489720000001,71.86809240000002,34.139743200000005,71.4843036,0.0,35.002040400000006
68.17213439999999,68.68203840000001,67.72688280000001,67.78353600000001,68.319648,68.87891160000001,27.125064000000002,67.8974184,0.0,33.667649999999995
66.5256024,67.09726800000001,66.32386200000002,65.4522192,67.0063068,69.13002960000003,32.120672400000004,65.5563132,0.0,33.550516800000004
68.74592759999999,69.47649,69.59685960000002,69.1637328,70.0674156,70.69270320000001,24.421417200000004,69.05882880000001,0.0,31.272998400000002
66.24017640000001,66.73554,67.0773384,66.51200160000002,67.0032792,67.7273328,26.2369944,66.57220080000002,0.0,28.602205199999997
64.0405224,63.86879880000001,65.76990479999999,63.254674800000004,64.3358052,66.4620048,21.1476924,64.1942424,0.0,28.034654400000004
66.2495976,65.7793584,68.28804000000001,66.63431160000002,67.91729759999998,67.6628388,21.9763764,66.74582879999998,0.0,28.742655600000003
65.71786680000002,66.73554000000001,66.56156999999999,67.18722480000001,65.41651080000001,66.36501000000001,19.339898400000003,64.3945104,0.0,27.527814000000003
62.08590600000001,63.900799199999994,62.021952000000006,62.7595416,63.50146560000001,64.31673600000002,17.4304584,63.0246492,0.0,23.3797536
66.12562080000002,66.10209840000002,66.5426376,66.6712512,67.017096,67.1186808,17.7769008,63.9546192,0.0,22.942569600000002
64.9853712,64.66403160000002,64.55508479999999,66.234168,65.4165108,67.3991496,16.096554,63.58859280000001,0.0,23.7522348
62.08590600000001,63.46775879999999,61.86637800000001,62.497051199999994,63.946252799999996,63.94571280000002,13.8346128,62.7969276,0.0,21.062984399999998
65.78451000000001,65.882574,64.4608188,66.96981360000001,64.97817839999999,68.2626924,15.460290000000002,63.8875908,0.0,20.787264
63.932346,65.33925479999999,64.04395320000002,65.50167239999999,65.42424,67.4017956,12.758266800000001,62.42311800000001,0.0,21.2496192
