Base,RainFall (645 mm),Faidherbia (6 / ha),LSU +25%,LSU Full capacity,Crop residue,Rotation Millet-Groundhut,Grazing anywhere anytime,No solidarity,Use own fallow permitted
0.0,0.11926605504587157,0.11009174311926606,0.0,0.009174311926605505,0.22935779816513763,NaN,0.0,1.0,0.0
0.0,0.13761467889908258,0.12844036697247707,0.0,0.0,0.2018348623853211,NaN,0.0,1.0,0.0
0.0,0.08490566037735849,0.07547169811320754,0.0,0.0,0.08490566037735849,NaN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,1.0,0.0
