Base,RainFall (645 mm),Faidherbia (6 / ha),LSU +25%,LSU Full capacity,Crop residue,Rotation Millet-Groundhut,Grazing anywhere anytime,No solidarity,Use own fallow permitted
71.05532272722878,71.08749638140529,71.08502148493018,71.05532272722878,71.0577976237039,96.67275069466227,71.05532272722878,71.05532272722878,71.32508644301654,71.05532272722878
70.34476949995687,70.38189294708353,70.37941805060845,70.34476949995687,70.34476949995687,97.06588388907586,70.34476949995687,70.34476949995687,70.61453321574443,70.34476949995687
69.64132180495686,69.66359587323295,69.66112097675779,69.64132180495686,69.64132180495686,95.95989216952916,69.64132180495686,69.64132180495686,69.90366083131937,69.64132180495686
68.9449085869079,68.9449085869079,68.9449085869079,68.9449085869079,68.9449085869079,96.35231599431569,68.9449085869079,68.9449085869079,69.2146723026954,68.9449085869079
68.25545950103832,68.25545950103832,68.25545950103832,68.25545950103832,68.25545950103832,97.51471876029719,68.25545950103832,68.25545950103832,68.52522321682609,68.25545950103832
67.57290490602828,67.57290490602828,67.57290490602828,67.57290490602828,67.57290490602828,96.33833700479371,67.57290490602828,67.57290490602828,67.83524393239037,67.57290490602828
66.89717585696788,66.89717585696788,66.89717585696788,66.89717585696788,66.89717585696788,95.41569437548637,66.89717585696788,66.89717585696788,67.16693957275538,66.89717585696788
66.2282040983988,66.2282040983988,66.2282040983988,66.2282040983988,66.2282040983988,95.36400656753473,66.2282040983988,66.2282040983988,66.49796781418611,66.2282040983988
65.56592205741478,65.56592205741478,65.56592205741478,65.56592205741478,65.56592205741478,93.96098378581026,65.56592205741478,65.56592205741478,65.82826108377688,65.56592205741478
64.91026283684047,64.91026283684047,64.91026283684047,64.91026283684047,64.91026283684047,92.81149740474214,64.91026283684047,64.91026283684047,65.18002655262804,64.91026283684047
64.26116020847223,64.26116020847223,64.26116020847223,64.26116020847223,64.26116020847223,92.6562219368674,64.26116020847223,64.26116020847223,64.53092392425953,64.26116020847223
63.618548606387485,63.618548606387485,63.618548606387485,63.618548606387485,63.618548606387485,91.89015354465919,63.618548606387485,63.618548606387485,63.8808876327494,63.618548606387485
62.98236312032307,62.98236312032307,62.98236312032307,62.98236312032307,62.98236312032307,90.5132273178535,62.98236312032307,62.98236312032307,63.25212683611074,62.98236312032307
62.352539489119906,62.352539489119906,62.352539489119906,62.352539489119906,62.352539489119906,90.50068763726762,62.352539489119906,62.352539489119906,62.62230320490759,62.352539489119906
61.72901409422889,61.72901409422889,61.72901409422889,61.72901409422889,61.72901409422889,90.24753261274704,61.72901409422889,61.72901409422889,61.991353120591135,61.72901409422889
61.11172395328678,61.11172395328678,61.11172395328678,61.11172395328678,61.11172395328678,88.51913136069419,61.11172395328678,61.11172395328678,61.38148766907429,61.11172395328678
60.500606713753534,60.500606713753534,60.500606713753534,60.500606713753534,60.500606713753534,89.0191252322724,60.500606713753534,60.500606713753534,60.77037042954109,60.500606713753534
