Base,RainFall (645 mm),Faidherbia (6 / ha),LSU +25%,LSU Full capacity,Crop residue,Rotation Millet-Groundhut,Grazing anywhere anytime,No solidarity,Use own fallow permitted
1.0119582172481456,1.02592847059035,1.0283967655243922,1.0156933708878688,1.0158014759474459,1.0470410525018339,1.0187196492069415,1.0076403083368777,1.3035150058075127,1.0291303740584246
1.0163563682828294,1.0184118768523405,1.023200668761762,1.022409410746673,1.0146971459260177,1.0331678827733135,1.1160642343899183,1.02356198210011,1.3056304813276747,1.0270680414517384
1.0133486357995283,1.014307312203618,1.014916621772616,1.0097588249279226,1.0076996985244722,1.0248384761573202,1.0118423103885172,1.016811824654859,1.3152206167030105,1.0247617990740772
1.0148197730181856,1.0210765088568734,1.0167034480980428,1.0160611661802086,1.020702020051432,1.0260008277029635,1.1385159359017194,1.0015226107854964,1.3049629383295083,1.0319324775532024
1.0168047513273781,1.0226801407334027,1.013073113039353,1.0207487350885105,1.0269759274033323,1.0256865006461273,1.008722006869836,1.0319207801865804,1.307997142588578,1.0348137993942106
1.016620026826575,1.0204018811023283,1.0143575066837849,1.0121997917236536,1.0107708942916662,1.019595388379446,1.1642596518304809,1.022073930060262,1.3007136729680524,1.025494187785371
1.0101492006180006,1.019478169122119,1.0182997405629268,1.0114425365526905,1.0149351143238483,1.0210572829949998,1.0184175911887647,1.0170711557119498,1.3113973624373647,1.0250932231703251
1.0278160008229476,1.023724921313425,1.027962511772336,1.0291639681151044,1.0176437578414848,1.0232319343389071,1.1911938272836877,1.0289885935542786,1.3156821247075692,1.0407709978326694
1.0156534240925714,1.0183321708170656,1.0167005910653688,1.015609636965556,1.0150329414654986,1.0194060509032694,1.0190804263173567,1.025002472391067,1.303255130618268,1.0417450832912178
1.0132003531390859,1.024169830487041,1.0281074648656068,1.0135672674287712,1.0099209302267271,1.0186552422433481,1.200949843112925,1.0173857424456207,1.2917438691527046,1.0383103153201627
1.020424739916801,1.0259089542527577,1.026895046802055,1.0268450941375422,1.0215183079525922,1.0270699529124043,1.0260714231705796,1.0274600132097051,1.3129975762604174,1.0394665468825477
1.0126735566307918,1.0148652193190688,1.0155005341563257,1.0117335671736083,1.0216686750974049,1.0156082161639362,1.2038697415903576,1.0233627318613219,1.3000871045108622,1.0372701689612234
1.021318670127622,1.0137022132823192,1.0201337408254068,1.0121313731040573,1.0229830481539754,1.022670862464458,1.0214526956857526,1.0194771484754,1.292938620370646,1.0257266327677776
